customer_id,first_name,last_name,gender,birth_date,city,phone,email,registration_date,status
CUST883067,Qiang,Zhao,M,1970-05-03,Xian,15242099252,qiang.zhao705@example.com,2026-06-05,active
CUST458307,Yan,Lin,F,1986-04-25,Hangzhou,17345207143,yan.lin863@example.com,2026-05-19,suspended
CUST582415,Ran,Gao,M,1965-03-30,Chengdu,19495017680,ran.gao704@example.com,2020-03-16,active
CUST385356,Long,Chen,M,1976-07-31,Hangzhou,14254997088,long.chen286@example.com,2026-06-05,active
CUST982583,Jie,He,F,1981-12-06,Qingdao,16735383219,jie.he575@example.com,2022-10-10,active
CUST365643,Long,Zhang,M,2000-06-22,Xian,14948302410,long.zhang511@example.com,2024-02-19,active
CUST342313,Ting,Li,F,1995-10-18,Qingdao,19729734535,ting.li133@example.com,2026-05-09,suspended
CUST808279,Bin,Hu,M,1978-06-24,Chengdu,17358471166,bin.hu796@example.com,2026-06-17,active
CUST272808,Xin,Gao,F,1966-08-28,Beijing,15572079879,xin.gao320@example.com,2021-10-04,suspended
CUST951080,Xiao,Zhou,F,1979-09-22,Shenzhen,13831911825,xiao.zhou50@example.com,2021-10-14,active
CUST370664,Tao,Lin,F,1965-09-13,Hangzhou,16785635235,tao.lin429@example.com,2026-05-01,active
CUST919172,Lan,Zhou,M,1975-12-11,Shanghai,16187903672,lan.zhou114@example.com,2026-05-21,active
CUST607883,Wei,Chen,F,1991-03-29,Qingdao,13997926442,wei.chen472@example.com,2026-05-14,inactive
CUST907847,Hao,Sun,M,1989-02-24,Hangzhou,15353927539,hao.sun398@example.com,2026-06-16,active
CUST791171,Bin,Wang,F,1999-12-29,Shanghai,13894042006,bin.wang234@example.com,2026-05-03,active
CUST505180,Yan,He,F,1986-06-06,Guangzhou,18592841095,yan.he648@example.com,2026-05-11,active
CUST269485,Lan,Liu,M,1995-10-25,Xian,18627482978,lan.liu337@example.com,2026-06-25,active
CUST185281,Ting,Gao,M,1969-11-16,Shenzhen,17611540770,ting.gao466@example.com,2026-05-21,active
CUST346945,Xin,Gao,F,1993-01-12,Wuhan,16890871926,xin.gao845@example.com,2026-06-26,inactive
CUST677303,Ning,Lin,F,1982-09-16,Guangzhou,19862687694,ning.lin15@example.com,2026-02-11,active
CUST995909,Jie,Lin,F,1984-07-06,Xian,16312984897,jie.lin437@example.com,2026-05-14,active
CUST196841,Bin,Huang,M,1984-10-06,Nanjing,14106301599,bin.huang943@example.com,2020-09-06,active
CUST586542,Xiao,Gao,F,1972-09-19,Shenzhen,19925235675,xiao.gao875@example.com,2026-06-20,inactive
CUST337461,Qiang,Guo,M,1993-12-18,Beijing,17118460325,qiang.guo406@example.com,2026-05-20,active
CUST422673,Jun,Yang,F,1968-10-28,Shanghai,13440403674,jun.yang554@example.com,2026-06-19,active
CUST777209,Jie,He,F,1960-05-12,Beijing,15674961977,jie.he29@example.com,2026-06-14,active
CUST513312,Tao,Wang,M,1962-05-24,Chengdu,14540532549,tao.wang230@example.com,2026-06-16,active
CUST917967,Lei,Sun,F,1985-09-18,Nanjing,14961751041,lei.sun627@example.com,2023-11-26,active
CUST904909,Lei,Guo,M,1988-05-27,Hangzhou,18659342410,lei.guo634@example.com,2018-08-13,active
CUST563956,Xiao,Hu,F,1989-01-07,Hangzhou,18386706485,xiao.hu668@example.com,2026-05-29,inactive
CUST692108,Lei,Sun,F,1976-02-11,Wuhan,14604661031,lei.sun910@example.com,2026-06-30,active
CUST277142,Tao,Guo,M,2000-01-09,Guangzhou,19833308728,tao.guo839@example.com,2026-06-19,active
CUST360197,Chen,Wang,F,1998-03-21,Chengdu,15506462169,chen.wang472@example.com,2026-05-26,active
CUST352136,Jun,Zhou,M,1977-05-05,Guangzhou,14429154116,jun.zhou672@example.com,2019-12-13,active
CUST458553,Ning,Yang,M,1964-12-15,Nanjing,16712522483,ning.yang80@example.com,2026-05-04,active
CUST487116,Hao,Ma,F,1994-05-18,Chengdu,14994501929,hao.ma591@example.com,2026-06-14,inactive
CUST459806,Wei,Luo,M,1969-05-26,Xian,16149355100,wei.luo404@example.com,2021-12-04,active
CUST381503,Ning,Ma,F,1983-12-18,Shanghai,18839875964,ning.ma638@example.com,2026-06-06,suspended
CUST332683,Bin,Wang,F,1961-02-03,Wuhan,17280275092,bin.wang992@example.com,2019-03-21,active
CUST871948,Ran,Zhu,F,1978-12-10,Guangzhou,14860051405,ran.zhu420@example.com,2026-05-02,active
CUST269002,Tao,He,F,1973-09-10,Beijing,15187038105,tao.he842@example.com,2026-06-22,active
CUST948215,Ming,Lin,M,1985-02-12,Xian,14294829492,ming.lin720@example.com,2026-06-05,active
CUST999522,Fang,He,M,1988-10-10,Guangzhou,13594703235,fang.he639@example.com,2026-06-24,active
CUST771363,Bin,He,M,1992-12-16,Wuhan,18316415772,bin.he874@example.com,2026-06-23,active
CUST870024,Xiao,Guo,F,1966-04-29,Chengdu,13490242530,xiao.guo541@example.com,2026-06-03,inactive
CUST131540,Ran,Gao,F,1991-09-18,Shanghai,19141953641,ran.gao614@example.com,2023-08-28,active
CUST415730,Ting,Sun,F,1967-09-09,Shanghai,19684404611,ting.sun284@example.com,2026-05-23,active
CUST372649,Ran,Luo,M,1960-07-05,Guangzhou,15900936229,ran.luo904@example.com,2026-05-06,active
CUST650844,Fang,Zhu,M,1999-05-11,Nanjing,17581396538,fang.zhu851@example.com,2025-08-08,active
CUST220610,Tao,Guo,M,1979-11-04,Hangzhou,17208912614,tao.guo42@example.com,2026-03-27,active
CUST467064,Wei,Sun,F,1983-11-14,Beijing,15742822445,wei.sun22@example.com,2026-05-01,active
CUST264060,Wei,Zhao,M,1972-07-09,Hangzhou,18436768136,wei.zhao30@example.com,2026-05-05,active
CUST273702,Fang,Zhu,F,1970-07-29,Guangzhou,17314518615,fang.zhu113@example.com,2026-06-24,active
CUST603733,Jun,Guo,F,1967-03-04,Shanghai,18112052258,jun.guo532@example.com,2026-05-09,active
CUST346828,Jie,Wang,M,1975-04-05,Shanghai,19767047003,jie.wang81@example.com,2026-06-24,active
CUST801275,Chen,Wang,M,1981-04-08,Guangzhou,13536153637,chen.wang540@example.com,2022-03-30,active
CUST271979,Fang,Wu,M,1985-09-30,Hangzhou,13736546837,fang.wu744@example.com,2024-10-11,active
CUST904427,Xin,Lin,M,1992-04-05,Wuhan,17896813260,xin.lin933@example.com,2026-05-13,inactive
CUST992533,Jie,Chen,F,1983-05-30,Nanjing,13216010906,jie.chen711@example.com,2025-01-15,active
CUST598745,Long,He,M,1994-05-07,Qingdao,14651478013,long.he768@example.com,2025-02-25,active
CUST647848,Fang,Li,F,1977-08-26,Hangzhou,14485810899,fang.li483@example.com,2026-06-06,inactive
CUST891932,Tao,Chen,M,1990-02-04,Guangzhou,17595842346,tao.chen360@example.com,2026-06-04,active
CUST201157,Qiang,He,F,1969-10-25,Beijing,13535610428,qiang.he914@example.com,2024-11-23,active
CUST699675,Chen,Zheng,M,1989-07-24,Hangzhou,18387134706,chen.zheng169@example.com,2022-04-18,active
CUST480779,Xin,Wang,F,1997-02-28,Guangzhou,15732703586,xin.wang619@example.com,2020-02-21,active
CUST830205,Qiang,Luo,F,1992-03-05,Wuhan,19954855736,qiang.luo287@example.com,2026-06-04,active
CUST849692,Xiao,Wu,F,1987-12-26,Nanjing,13568852810,xiao.wu246@example.com,2026-05-12,active
CUST477816,Jie,He,M,1987-02-12,Wuhan,18992451332,jie.he43@example.com,2026-05-30,active
CUST845795,Ming,Zheng,F,1989-02-07,Chengdu,17747301879,ming.zheng346@example.com,2026-06-04,active
CUST980320,Ting,Zhou,M,1998-06-03,Hangzhou,13752972186,ting.zhou493@example.com,2026-05-18,active
CUST731181,Fang,Wang,M,1962-11-17,Wuhan,16381003168,fang.wang724@example.com,2026-06-10,active
CUST974168,Jun,Huang,M,1967-08-03,Chengdu,19655296040,jun.huang848@example.com,2026-05-28,active
CUST412500,Fang,Li,M,1964-03-22,Beijing,17634511825,fang.li325@example.com,2026-06-05,inactive
CUST347594,Qiang,Wang,F,1976-04-01,Hangzhou,16365420068,qiang.wang386@example.com,2026-05-15,active
CUST539833,Qiang,Luo,M,1997-06-14,Wuhan,13870763130,qiang.luo364@example.com,2026-06-12,active
CUST714083,Fang,Lin,F,1960-08-12,Xian,13524665197,fang.lin534@example.com,2026-06-22,inactive
CUST788698,Qiang,Zheng,M,1996-12-13,Nanjing,17463545804,qiang.zheng719@example.com,2026-05-23,active
CUST215584,Wei,Zhou,F,1996-12-24,Nanjing,14559231261,wei.zhou61@example.com,2023-03-09,inactive
CUST690632,Jun,Li,F,1995-05-09,Wuhan,19257820784,jun.li611@example.com,2026-06-03,active
CUST426697,Jun,Lin,F,1981-05-28,Wuhan,15592208301,jun.lin310@example.com,2022-07-21,active
CUST331464,Tao,Sun,M,1984-11-09,Wuhan,17796895526,tao.sun375@example.com,2026-05-14,active
CUST364216,Xiao,Yang,M,1978-09-22,Shenzhen,16508149919,xiao.yang324@example.com,2018-08-21,active
CUST761651,Yan,Wang,M,1969-12-25,Shanghai,15144778181,yan.wang795@example.com,2018-03-25,active
CUST796663,Fang,Liu,M,1975-09-17,Xian,19512634063,fang.liu543@example.com,2026-05-10,active
CUST965174,Jie,Gao,F,1983-02-17,Guangzhou,17685266081,jie.gao66@example.com,2024-08-06,active
CUST958205,Hao,Zheng,M,1995-01-13,Beijing,13160902280,hao.zheng335@example.com,2026-05-29,active
CUST328726,Ran,Gao,M,1964-10-29,Wuhan,13552355470,ran.gao371@example.com,2026-05-06,active
CUST169884,Bin,Guo,M,1998-09-27,Wuhan,15925039446,bin.guo769@example.com,2026-06-15,active
CUST216174,Jun,Luo,M,1960-12-01,Beijing,13846299195,jun.luo794@example.com,2026-05-31,active
CUST731505,Bin,Zhang,F,1985-07-21,Chengdu,16700824190,bin.zhang68@example.com,2026-06-12,active
CUST387191,Tao,Liu,M,1982-08-24,Xian,18439104476,tao.liu169@example.com,2026-06-10,active
CUST379175,Lei,Hu,F,1981-09-09,Wuhan,15760937647,lei.hu721@example.com,2026-06-22,inactive
CUST790686,Long,Ma,F,1971-12-24,Chengdu,15892143457,long.ma617@example.com,2026-06-10,active
CUST739419,Lan,Liu,F,1974-02-13,Guangzhou,16646593169,lan.liu125@example.com,2025-10-27,active
CUST789191,Chen,Wu,M,1975-04-19,Shenzhen,14972043866,chen.wu821@example.com,2026-05-30,active
CUST800176,Jie,Liu,M,1977-06-08,Shenzhen,16254258104,jie.liu262@example.com,2026-05-14,inactive
CUST484882,Long,Wu,F,1963-08-31,Guangzhou,18242985361,long.wu986@example.com,2021-10-19,active
CUST579624,Qiang,Hu,M,1963-03-18,Guangzhou,15542100176,qiang.hu724@example.com,2024-01-30,active
CUST819865,Qiang,Zhu,F,1965-01-14,Beijing,16289329534,qiang.zhu798@example.com,2026-05-11,active
CUST273797,Ming,Li,F,1991-12-04,Chengdu,19927060338,ming.li731@example.com,2026-05-22,active
CUST331641,Lei,Gao,M,1988-11-26,Xian,15802264656,lei.gao704@example.com,2020-12-11,active
CUST559937,Ting,Guo,M,1979-09-26,Wuhan,13169476736,ting.guo479@example.com,2022-12-14,active
CUST628414,Jie,Gao,F,1984-04-07,Xian,17191682684,jie.gao489@example.com,2026-05-29,active
CUST291355,Wei,Gao,M,1981-02-27,Nanjing,16242709406,wei.gao195@example.com,2026-06-17,active
CUST140058,Fang,Hu,F,1963-08-21,Shanghai,16124484194,fang.hu425@example.com,2026-05-26,suspended
CUST864212,Ran,Ma,F,1971-01-12,Qingdao,15895653122,ran.ma957@example.com,2022-04-25,active
CUST871228,Chen,Guo,M,1998-03-13,Wuhan,13542763493,chen.guo671@example.com,2026-06-26,inactive
CUST162946,Fang,Luo,F,1998-09-19,Hangzhou,19358660272,fang.luo132@example.com,2026-05-27,active
CUST291091,Yan,Huang,F,1975-11-13,Nanjing,16517219395,yan.huang519@example.com,2026-05-03,active
CUST373693,Lei,Liu,F,1974-06-19,Beijing,14609987027,lei.liu303@example.com,2021-01-11,active
CUST250947,Hao,Chen,F,1988-11-27,Guangzhou,13392728016,hao.chen975@example.com,2026-05-12,inactive
CUST545693,Jun,Li,M,1992-03-05,Beijing,16438117450,jun.li716@example.com,2024-05-14,active
CUST692381,Wei,Yang,F,1979-06-26,Nanjing,14585930028,wei.yang115@example.com,2026-06-06,active
CUST541190,Wei,Wu,F,1983-01-23,Wuhan,14322772328,wei.wu746@example.com,2026-06-20,active
CUST387043,Hua,Wu,M,1985-07-04,Beijing,17845025926,hua.wu487@example.com,2023-03-29,inactive
CUST815221,Tao,Li,M,1971-06-19,Xian,15425579421,tao.li349@example.com,2026-05-04,active
CUST913931,Ting,Yang,M,1973-06-13,Shenzhen,14577030961,ting.yang995@example.com,2026-06-10,active
CUST755786,Jie,He,F,1985-04-11,Chengdu,19969230274,jie.he354@example.com,2026-05-22,suspended
CUST770544,Jie,Wang,F,1978-06-21,Chengdu,18924875757,jie.wang275@example.com,2026-06-16,suspended
CUST981356,Tao,Zhao,M,1997-02-24,Qingdao,15584737994,tao.zhao405@example.com,2020-08-27,active
CUST775939,Yan,Wang,F,1984-08-04,Nanjing,15146023084,yan.wang292@example.com,2026-06-13,active
CUST548488,Fang,Li,M,1965-11-17,Shanghai,18771606229,fang.li194@example.com,2026-06-28,inactive
CUST923098,Lei,Guo,M,1962-12-03,Xian,13629651004,lei.guo940@example.com,2018-11-23,active
CUST626406,Bin,Zhu,M,1966-09-10,Shenzhen,16685417229,bin.zhu854@example.com,2026-05-28,suspended
CUST205606,Fang,Yang,M,1980-08-20,Qingdao,18138714019,fang.yang359@example.com,2026-06-26,active
CUST726672,Yan,Zhao,M,1982-09-24,Xian,16590659395,yan.zhao393@example.com,2026-05-12,active
CUST132363,Hua,Zhou,F,1989-01-02,Shenzhen,16444889548,hua.zhou135@example.com,2026-05-17,inactive
CUST650159,Lei,Zhu,M,1970-12-18,Chengdu,15604565810,lei.zhu769@example.com,2023-05-26,inactive
CUST746147,Lan,He,M,1969-03-17,Hangzhou,16145050877,lan.he867@example.com,2026-06-10,active
CUST682749,Wei,Luo,F,1988-08-30,Hangzhou,14839567381,wei.luo125@example.com,2021-06-16,active
CUST542353,Lei,Wu,M,1996-05-01,Beijing,14482430992,lei.wu311@example.com,2023-11-23,active
CUST819452,Qiang,He,F,1969-09-09,Chengdu,17547965231,qiang.he227@example.com,2026-06-01,active
CUST333003,Wei,Luo,F,1984-03-26,Guangzhou,19118284151,wei.luo674@example.com,2026-06-23,active
CUST543653,Jie,Hu,F,1975-12-06,Qingdao,19240238841,jie.hu294@example.com,2026-05-01,active
CUST425575,Yan,Sun,F,1980-09-19,Shenzhen,14332419784,yan.sun586@example.com,2019-02-16,active
CUST409168,Hua,Zheng,F,1976-12-28,Xian,15877566289,hua.zheng535@example.com,2026-05-12,inactive
CUST392269,Ting,Zhu,F,1965-05-05,Chengdu,13809106075,ting.zhu357@example.com,2018-02-28,active
CUST426090,Wei,Zhao,M,1985-03-17,Xian,15658689379,wei.zhao821@example.com,2026-05-25,active
CUST985688,Lan,Yang,F,1967-03-25,Xian,13361377788,lan.yang564@example.com,2026-06-21,active
CUST485633,Wei,Wang,F,1966-01-27,Nanjing,17563394706,wei.wang337@example.com,2026-05-25,active
CUST667721,Tao,Zhao,M,1973-03-11,Xian,16644326531,tao.zhao902@example.com,2026-06-25,active
CUST655648,Yan,Gao,M,1981-03-07,Chengdu,18294264534,yan.gao874@example.com,2026-06-11,active
CUST688794,Lei,Guo,F,1979-12-17,Beijing,15621505146,lei.guo488@example.com,2026-05-28,active
CUST938332,Jun,Zhou,F,1982-01-18,Shanghai,15790955456,jun.zhou338@example.com,2026-06-07,active
CUST724573,Qiang,Yang,M,1983-12-20,Hangzhou,13873995536,qiang.yang742@example.com,2026-05-03,active
CUST787488,Long,Yang,M,1969-06-13,Beijing,19430637878,long.yang736@example.com,2021-10-02,active
CUST318079,Ming,Zhu,M,1979-03-18,Xian,19129212653,ming.zhu240@example.com,2020-08-01,inactive
CUST464827,Wei,Huang,F,1966-09-15,Guangzhou,18497975596,wei.huang314@example.com,2026-05-01,active
CUST215061,Chen,Luo,M,1985-04-15,Guangzhou,17631909449,chen.luo518@example.com,2026-06-14,active
CUST797352,Ting,Wu,F,1979-01-05,Hangzhou,15309353766,ting.wu424@example.com,2026-05-07,active
CUST249510,Ning,Li,F,2000-01-13,Nanjing,14163839175,ning.li158@example.com,2026-06-20,active
CUST420364,Jie,Zhou,F,1987-03-26,Shanghai,15984118556,jie.zhou106@example.com,2026-06-05,active
CUST968403,Fang,Ma,F,1964-11-13,Qingdao,17540850096,fang.ma625@example.com,2026-05-28,inactive
CUST480902,Hua,Chen,F,1999-05-02,Xian,18648074329,hua.chen164@example.com,2026-06-25,active
CUST132852,Qiang,Yang,M,1981-05-16,Nanjing,13292913722,qiang.yang570@example.com,2026-05-23,suspended
CUST373048,Ting,Zhang,M,1969-10-05,Xian,16980540037,ting.zhang415@example.com,2026-05-24,active
CUST263450,Hua,Lin,F,1970-09-11,Nanjing,19888849508,hua.lin644@example.com,2024-10-20,active
CUST829460,Bin,Zheng,F,1996-01-03,Guangzhou,13141111685,bin.zheng827@example.com,2022-08-12,inactive
CUST632878,Hua,Lin,F,1982-04-12,Qingdao,13942773944,hua.lin685@example.com,2026-06-23,active
CUST862694,Hao,Hu,F,2000-09-15,Qingdao,18856352982,hao.hu902@example.com,2026-06-30,active
CUST381449,Wei,Zhu,M,1975-11-29,Guangzhou,17218499101,wei.zhu604@example.com,2026-06-16,suspended
CUST741371,Qiang,Zhu,F,1975-10-24,Chengdu,15398413715,qiang.zhu621@example.com,2026-05-06,active
CUST336680,Jun,Huang,F,1971-02-11,Xian,15358711499,jun.huang190@example.com,2023-07-22,active
CUST267144,Ning,Ma,F,1984-06-12,Beijing,16150101879,ning.ma551@example.com,2026-05-10,active
CUST891423,Bin,Huang,M,1976-10-21,Beijing,14392617989,bin.huang220@example.com,2026-05-06,active
CUST467227,Long,He,F,1997-02-06,Chengdu,17224902174,long.he69@example.com,2026-05-16,active
CUST129098,Tao,Chen,M,1962-06-24,Nanjing,13188554175,tao.chen831@example.com,2026-06-22,active
CUST487490,Ming,Huang,M,1967-05-18,Beijing,14741648498,ming.huang752@example.com,2026-06-21,active
CUST342560,Lei,Zhao,M,1987-12-30,Nanjing,17223555902,lei.zhao831@example.com,2026-05-31,active
CUST490210,Chen,Li,M,1979-09-14,Xian,15374731608,chen.li826@example.com,2026-06-11,active
CUST790887,Tao,Yang,M,1965-02-15,Qingdao,19297415139,tao.yang102@example.com,2026-05-09,active
CUST115148,Xin,Lin,M,1977-04-29,Qingdao,15748265145,xin.lin483@example.com,2026-06-20,inactive
CUST562937,Xiao,Li,F,1971-04-09,Beijing,14685781219,xiao.li553@example.com,2026-06-03,active
CUST319277,Bin,Zhu,M,1997-09-17,Shenzhen,15242684914,bin.zhu80@example.com,2022-02-28,active
CUST288614,Hua,Wang,F,1973-12-01,Qingdao,15689941343,hua.wang745@example.com,2026-06-14,active
CUST515880,Xiao,Yang,F,1972-05-30,Qingdao,17431708331,xiao.yang181@example.com,2026-06-30,inactive
CUST472493,Hao,Ma,M,1984-07-11,Qingdao,17775345501,hao.ma997@example.com,2025-09-27,active
CUST741064,Qiang,Li,F,1997-06-22,Chengdu,19792709347,qiang.li667@example.com,2021-07-28,active
CUST285727,Long,Zhao,F,1973-03-23,Wuhan,16577050643,long.zhao372@example.com,2026-05-28,inactive
CUST129398,Chen,Zhao,M,1996-08-29,Beijing,18325845824,chen.zhao353@example.com,2026-05-06,active
CUST175339,Ting,Wang,M,1992-08-19,Shenzhen,13451235264,ting.wang717@example.com,2025-06-29,active
CUST597026,Fang,Zhang,F,1988-06-07,Xian,16556735094,fang.zhang40@example.com,2026-05-18,active
CUST599293,Hua,Zhang,F,1963-02-23,Qingdao,16293791187,hua.zhang352@example.com,2018-12-30,active
CUST769371,Jie,Wang,F,1988-07-30,Xian,18523918167,jie.wang604@example.com,2024-12-07,active
CUST580394,Xin,Lin,F,1995-10-17,Shanghai,18796800497,xin.lin625@example.com,2026-06-22,active
CUST165990,Jun,Huang,F,1999-09-18,Hangzhou,18136837520,jun.huang659@example.com,2020-07-19,active
CUST946676,Tao,Li,F,1993-07-29,Hangzhou,13218750463,tao.li456@example.com,2026-06-07,active
CUST388772,Xin,Chen,F,1987-04-10,Shanghai,15692088530,xin.chen568@example.com,2026-06-25,active
CUST893099,Hao,Wang,F,1962-09-03,Shenzhen,19950387063,hao.wang80@example.com,2021-05-11,active
CUST185394,Tao,Gao,F,1972-08-11,Guangzhou,15565165254,tao.gao102@example.com,2026-06-13,active
CUST725885,Xin,Yang,F,1986-10-25,Hangzhou,19962834477,xin.yang59@example.com,2026-06-25,active
CUST867506,Wei,He,F,1987-08-01,Xian,18847934658,wei.he956@example.com,2026-06-20,active
CUST273122,Fang,Zhou,F,1993-09-04,Shenzhen,18602900536,fang.zhou844@example.com,2019-11-05,active
CUST394369,Lei,Wu,F,1960-10-24,Chengdu,19321871767,lei.wu652@example.com,2026-06-30,active
CUST348063,Ming,Yang,M,1996-05-09,Wuhan,14354410981,ming.yang325@example.com,2026-06-21,inactive
CUST219244,Chen,Yang,M,1992-10-22,Wuhan,16519650580,chen.yang533@example.com,2026-05-03,active
CUST515433,Xiao,Luo,F,1989-09-26,Hangzhou,14413589158,xiao.luo104@example.com,2026-05-27,active
CUST840812,Long,Sun,F,1964-05-07,Shenzhen,15882598080,long.sun687@example.com,2026-05-14,active
CUST673087,Long,Lin,F,1974-03-15,Shanghai,17457305511,long.lin165@example.com,2022-03-15,active
CUST679770,Bin,Guo,F,1990-02-24,Guangzhou,18311750198,bin.guo410@example.com,2026-05-15,active
CUST146506,Jie,Li,F,1986-11-17,Qingdao,17460792906,jie.li225@example.com,2026-06-10,active
CUST959637,Lei,Zheng,F,1990-07-19,Shanghai,13718389493,lei.zheng904@example.com,2026-06-27,active
CUST486173,Xin,Luo,F,1977-05-04,Guangzhou,19657044465,xin.luo476@example.com,2026-05-07,active
CUST747098,Jie,Guo,F,1960-05-12,Beijing,15985062500,jie.guo175@example.com,2026-05-13,active
CUST775602,Ran,Zhao,F,1960-10-25,Xian,14298476451,ran.zhao981@example.com,2026-05-26,inactive
CUST298723,Lei,Zhao,F,1982-05-12,Hangzhou,19955210347,lei.zhao230@example.com,2026-06-11,active
CUST685714,Lei,Zhu,F,1976-12-29,Chengdu,14507043109,lei.zhu624@example.com,2022-10-23,active
CUST972761,Qiang,Zheng,M,1996-05-20,Guangzhou,16795431831,qiang.zheng665@example.com,2018-12-07,active
CUST808317,Jun,Zhang,M,1988-03-07,Shenzhen,13263738294,jun.zhang763@example.com,2026-05-20,active
CUST978694,Tao,Zheng,M,1965-06-06,Shanghai,15460386145,tao.zheng181@example.com,2021-06-21,active
CUST754266,Lei,Zheng,M,1967-04-24,Xian,17242909378,lei.zheng128@example.com,2026-06-17,active
CUST323588,Bin,Ma,F,1969-01-04,Shanghai,16660321379,bin.ma415@example.com,2026-06-29,active
CUST416534,Yan,He,M,1960-06-16,Wuhan,15574433786,yan.he238@example.com,2026-05-08,active
CUST350626,Xiao,Liu,M,1999-04-13,Xian,18190997698,xiao.liu11@example.com,2026-05-23,active
CUST745757,Qiang,Li,M,1966-08-18,Hangzhou,15490505279,qiang.li466@example.com,2026-06-03,inactive
CUST452899,Chen,Zhang,M,1972-07-27,Chengdu,15245963399,chen.zhang984@example.com,2026-05-14,inactive
CUST383498,Qiang,Wang,F,1977-02-20,Wuhan,14620085249,qiang.wang372@example.com,2026-06-04,inactive
CUST216928,Yan,Zhou,F,1995-07-10,Shanghai,15363971009,yan.zhou541@example.com,2026-01-31,active
CUST401224,Ming,Liu,F,1985-06-05,Shanghai,14459812819,ming.liu984@example.com,2019-12-02,active
CUST587085,Hua,Yang,F,1972-06-20,Xian,14716650123,hua.yang835@example.com,2025-01-13,active
CUST689590,Yan,Lin,M,1967-10-13,Shanghai,16166770283,yan.lin81@example.com,2026-06-06,active
CUST687568,Hao,Yang,M,1988-09-04,Nanjing,14812872788,hao.yang461@example.com,2021-09-14,active
CUST942131,Ning,Zheng,F,1976-09-27,Xian,16377917723,ning.zheng54@example.com,2019-11-27,active
CUST921119,Long,Zhu,F,1986-04-12,Shenzhen,15499069609,long.zhu242@example.com,2021-03-27,active
CUST233319,Chen,Huang,F,1983-09-15,Qingdao,16982501136,chen.huang330@example.com,2024-12-16,inactive
CUST226785,Ming,Guo,M,1984-12-07,Shenzhen,18886908323,ming.guo463@example.com,2026-06-29,active
CUST111683,Lei,Yang,M,1977-07-22,Shanghai,16373540195,lei.yang301@example.com,2026-06-24,inactive
CUST719050,Xin,Sun,M,1975-10-17,Hangzhou,14481872116,xin.sun227@example.com,2026-05-10,active
CUST794417,Hua,Yang,F,1978-10-10,Xian,15192646080,hua.yang628@example.com,2024-07-20,active
CUST185492,Ning,Sun,M,1981-09-20,Beijing,18288759062,ning.sun693@example.com,2026-05-07,active
CUST576344,Tao,Sun,M,1989-03-25,Hangzhou,13415740070,tao.sun390@example.com,2026-05-03,active
CUST931670,Yan,Wu,M,1986-06-03,Shenzhen,17173805985,yan.wu695@example.com,2026-05-31,active
CUST141181,Fang,Wang,F,1967-04-28,Shenzhen,14840738940,fang.wang353@example.com,2022-11-26,inactive
CUST552429,Ming,Li,M,2000-12-05,Chengdu,19719282602,ming.li686@example.com,2023-06-04,inactive
CUST471948,Wei,Zhu,M,1965-05-31,Beijing,13373175606,wei.zhu950@example.com,2026-06-23,active
CUST625372,Qiang,Zheng,M,1997-10-13,Guangzhou,15299173888,qiang.zheng504@example.com,2026-05-01,active
CUST151965,Wei,Yang,F,1974-06-29,Wuhan,14302947462,wei.yang122@example.com,2026-06-19,active
